2014,OT,6,4,76,302,0,0,4.97,0,0,4.44,7.37,32,114,22,0,Nevada,2
2014,TE,6,4,76,256,0,0,0,0,0,0,0,0,0,0,6,Massachusetts,8
2014,RB,6,2,74,223,0,0,4.63,0,0,4.5,7.15,32,121,13,5,LSU,6
2014,C,6,3,75,310,0,0,5.18,0,0,4.66,8.26,29,109,42,5,North Carolina,4
2014,OG,6,4,76,298,0,0,5.3,0,0,4.61,7.44,25,101,21,5,Iowa,0
2014,ILB,5,11,71,248,0,0,4.83,0,0,4.27,7.18,31,114,27,5.2,Wisconsin,3
2014,QB,6,5,77,232,0,0,4.93,0,0,4.21,7.08,32.5,115,0,5,Central Florida,1
2014,SS,6,0,72,204,0,0,4.59,0,0,4.31,7.04,35,116,18,4.8,North Carolina,4
